id,Booking_status,Probability
57789,1,0.8700044
57790,0,0.0463686
57791,1,0.58241546
57792,0,0.016578075
57793,0,0.20217036
57794,1,0.567136
57795,0,0.20276873
57796,0,0.23785831
57797,1,0.66930115
57798,0,0.09096366
57799,0,0.35247135
57800,0,0.28436533
57801,1,0.71492136
57802,0,0.4289364
57803,0,0.3415982
57804,0,0.19078569
57805,0,0.13938594
57806,0,0.06274574
57807,1,0.78423977
57808,0,0.014298793
57809,0,0.0047879345
57810,0,0.17959219
57811,0,0.25244132
57812,1,0.8420731
57813,0,0.0011566784
57814,1,0.7101217
57815,0,0.28763258
57816,0,0.3332239
57817,0,0.16965604
57818,0,0.0105135925
57819,1,0.81677186
57820,0,0.30100358
57821,0,0.0020447273
57822,1,0.526114
57823,0,0.24657793
57824,0,0.36403912
57825,0,0.21633181
57826,1,0.7969892
57827,0,0.075965606
57828,1,0.7849381
57829,0,0.11270465
57830,0,0.0018171959
57831,0,0.44872954
57832,1,0.5684448
57833,0,0.25854573
57834,0,0.33916825
57835,1,0.8070563
57836,0,0.35689315
57837,0,0.2058591
57838,0,0.009287749
57839,1,0.8207549
57840,0,0.16238543
57841,1,0.7286453
57842,1,0.64815825
57843,0,0.0069497586
57844,0,0.24172485
57845,0,0.39635107
57846,0,0.4813451
57847,0,0.05149121
57848,1,0.6014965
57849,1,0.7273629
57850,0,0.33057073
57851,1,0.71975136
57852,1,0.5826203
57853,1,0.88962275
57854,1,0.61357546
57855,0,0.01999218
57856,0,0.26337707
57857,1,0.8350853
57858,1,0.60063624
57859,0,0.4831795
57860,1,0.7659757
57861,0,0.34672022
57862,0,0.0758482
57863,0,0.026809355
57864,0,0.30382225
57865,1,0.74453795
57866,0,0.37081218
57867,0,0.036840662
57868,1,0.5973261
57869,1,0.90752095
57870,0,0.082771055
57871,1,0.62456965
57872,0,0.24317664
57873,0,0.15294713
57874,0,0.09335777
57875,0,0.041584954
57876,1,0.5281955
57877,0,1.3070363e-13
57878,1,0.5002362
57879,1,0.512853
57880,0,0.46508595
57881,1,0.8887913
57882,0,0.25271037
57883,1,0.7843277
57884,0,0.09579468
57885,1,0.82617074
57886,0,0.36893487
57887,1,0.94258094
57888,0,0.1118044
57889,0,0.04288927
57890,0,0.056124326
57891,0,0.12668338
57892,0,0.29837504
57893,0,0.4156957
57894,0,0.25409403
57895,1,0.71414703
57896,0,0.19417182
57897,0,0.29441866
57898,0,0.25344437
57899,0,0.044250548
57900,1,0.85037005
57901,0,0.25583595
57902,1,0.6544777
57903,0,0.051006526
57904,1,0.59307927
57905,1,0.833575
57906,0,0.058446586
57907,1,0.61153954
57908,0,0.0037960478
57909,0,0.36626843
57910,0,0.15556867
57911,1,0.7068722
57912,0,0.107916705
57913,1,0.6275336
57914,1,0.5128339
57915,0,0.07297229
57916,1,0.7198546
57917,0,0.48896578
57918,0,0.10632455
57919,0,0.3748533
57920,1,0.7832811
57921,1,0.76858747
57922,0,0.32377058
57923,1,0.58000004
57924,0,0.4688158
57925,1,0.90530264
57926,0,0.45228106
57927,0,0.020976093
57928,0,0.4940341
57929,0,0.0412219
57930,1,0.69126004
57931,0,0.055315774
57932,1,0.62076217
57933,0,0.11525341
57934,1,0.93395543
57935,1,0.51616067
57936,0,0.017700074
57937,0,0.04719567
57938,1,0.711955
57939,1,0.7763802
57940,0,0.33958444
57941,0,0.3996558
57942,0,0.26084593
57943,0,0.28180912
57944,1,0.64136183
57945,0,0.01259339
57946,1,0.68694735
57947,0,0.21531305
57948,0,0.20160636
57949,0,0.1672937
57950,0,0.18517892
57951,0,0.43695414
57952,0,0.31013417
57953,0,0.0053238007
57954,0,0.08826525
57955,0,0.30058727
57956,1,0.7346503
57957,1,0.9210782
57958,0,0.32498726
57959,0,0.47007245
57960,1,0.66834944
57961,1,0.71696407
57962,0,0.2561674
57963,0,0.34773868
57964,1,0.5843671
57965,0,0.19081302
57966,1,0.66131383
57967,1,0.82619476
57968,1,0.8002556
57969,1,0.5776371
57970,0,0.2853203
57971,1,0.72231776
57972,1,0.6173677
57973,0,0.36898947
57974,0,0.33186027
57975,1,0.54564923
57976,1,0.8397955
57977,0,0.30367205
57978,0,0.100912146
57979,0,0.45003998
57980,0,0.10358524
57981,1,0.6831176
57982,0,0.22918269
57983,0,0.29686797
57984,0,0.14035408
57985,0,0.48745432
57986,0,0.13326614
57987,0,0.30926976
57988,0,0.001908851
57989,1,0.8458663
57990,0,0.3771098
57991,0,0.12462399
57992,0,0.41267312
57993,1,0.6768228
57994,1,0.85272646
57995,1,0.6196545
57996,1,0.61598486
57997,0,0.123956904
57998,0,0.4814794
57999,1,0.95686597
58000,0,0.08380103
58001,0,0.38307035
58002,1,0.68860584
58003,0,0.033102937
58004,1,0.74156535
58005,0,8.71584e-05
58006,0,0.00053107616
58007,1,0.65501577
58008,1,0.7229277
58009,0,0.09339952
58010,0,0.087599374
58011,1,0.88212854
58012,0,0.25396788
58013,1,0.63005626
58014,0,0.035763323
58015,1,0.7700195
58016,0,0.4776331
58017,0,0.25670457
58018,0,0.0788071
58019,0,0.31847778
58020,0,0.111023836
58021,0,0.44199198
58022,0,0.0075846855
58023,0,9.0662205e-15
58024,1,0.5202743
58025,0,0.2509204
58026,1,0.8246799
58027,0,0.08310441
58028,0,0.4182586
58029,1,0.64455104
58030,0,0.009837653
58031,1,0.50499785
58032,0,0.12015246
58033,1,0.88290817
58034,1,0.57322
58035,1,0.5884732
58036,0,0.30175212
58037,0,0.24240848
58038,1,0.6227722
58039,1,0.7885871
58040,0,0.020059882
58041,0,0.33471704
58042,1,0.5560752
58043,1,0.8225416
58044,0,0.23878616
58045,0,0.2727416
58046,0,0.44049415
58047,0,0.30694306
58048,1,0.70150787
58049,1,0.9138181
58050,0,0.064219534
58051,0,0.013313335
58052,0,0.48120075
58053,0,0.029115435
58054,0,0.010213893
58055,0,0.4696742
58056,0,0.03882274
58057,0,0.04988674
58058,1,0.7945437
58059,0,0.20558111
58060,1,0.7044483
58061,1,0.57838655
58062,0,4.628952e-06
58063,0,0.17598234
58064,0,0.28308326
58065,0,0.24446286
58066,0,0.02851897
58067,1,0.7880998
58068,1,0.7111444
58069,0,0.38072482
58070,0,0.05385629
58071,1,0.5853995
58072,1,0.83066976
58073,0,0.49518403
58074,1,0.50703555
58075,1,0.75184333
58076,0,0.06682866
58077,0,0.45135477
58078,0,0.11108698
58079,1,0.70459735
58080,0,0.4816343
58081,1,0.8097197
58082,1,0.6866465
58083,0,0.2048258
58084,1,0.8867346
58085,1,0.814328
58086,1,0.81268674
58087,1,0.7052828
58088,0,0.28950873
58089,0,0.10070211
58090,1,0.55258596
58091,0,0.21966176
58092,0,0.4157065
58093,0,0.0020427473
58094,0,0.08703071
58095,1,0.6052638
58096,0,0.04178275
58097,1,0.8281925
58098,1,0.51816285
58099,1,0.6291083
58100,0,6.825955e-05
58101,0,7.299454e-05
58102,0,0.44806463
58103,0,0.3670585
58104,0,0.35531715
58105,1,0.65244335
58106,1,0.51520807
58107,0,0.046378553
58108,0,0.049002785
58109,1,0.55833226
58110,0,0.29617402
58111,0,0.03324857
58112,0,0.26958415
58113,1,0.67396
58114,1,0.8209627
58115,0,0.47115284
58116,1,0.7534129
58117,1,0.89665335
58118,0,0.043537464
58119,0,0.42149666
58120,1,0.85039943
58121,1,0.7370408
58122,0,0.29109898
58123,0,0.25054085
58124,1,0.7983275
58125,0,0.086518
58126,0,0.33326054
58127,0,0.19673952
58128,0,0.023272779
58129,1,0.7452568
58130,1,0.50251114
58131,0,0.041184526
58132,1,0.64922136
58133,0,0.07827051
58134,0,0.10966884
58135,0,0.46935296
58136,0,0.3226209
58137,0,0.026948398
58138,1,0.57885844
58139,0,0.4050422
58140,1,0.71719855
58141,0,0.3052978
58142,0,0.1740084
58143,0,0.41087237
58144,0,0.05218073
58145,0,0.0025408776
58146,1,0.56236196
58147,0,0.03527814
58148,0,0.027505726
58149,1,0.7418774
58150,0,0.1407361
58151,0,0.46922356
58152,0,0.44066185
58153,0,0.06809001
58154,0,0.44306433
58155,1,0.63945025
58156,0,0.20909752
58157,0,0.082496576
58158,0,0.14179337
58159,1,0.71054405
58160,1,0.5138819
58161,0,0.3685977
58162,0,0.32379243
58163,1,0.6671666
58164,1,0.78096616
58165,0,0.25058907
58166,0,0.108511776
58167,0,0.4948201
58168,1,0.7582977
58169,0,0.32264027
58170,0,0.2739141
58171,1,0.7947684
58172,0,0.00019738518
58173,0,0.17954725
58174,1,0.83324146
58175,0,0.2600511
58176,0,0.3514376
58177,0,0.2817644
58178,1,0.6136118
58179,0,0.25144047
58180,0,0.19232248
58181,0,0.014023715
58182,1,0.8568748
58183,1,0.54801124
58184,0,0.42485017
58185,0,0.03431291
58186,0,0.18739441
58187,0,0.27192757
58188,0,0.29084095
58189,1,0.641134
58190,1,0.66681683
58191,1,0.8401214
58192,0,0.20689711
58193,0,0.11454863
58194,0,0.48557934
58195,1,0.70641863
58196,0,0.06596822
58197,0,0.27602714
58198,1,0.8863966
58199,0,0.16856179
58200,1,0.6123504
58201,1,0.88744825
58202,1,0.5568046
58203,0,0.21789736
58204,1,0.7187934
58205,0,0.13858125
58206,1,0.5556497
58207,0,0.17521901
58208,0,0.020048557
58209,1,0.6033209
58210,0,0.114842
58211,1,0.85816133
58212,0,8.593602e-06
58213,0,0.090733185
58214,0,1.2003942e-33
58215,1,0.93409765
58216,0,0.20958935
58217,1,0.76876557
58218,1,0.84006655
58219,0,0.056766894
58220,1,0.84025705
58221,1,0.86168337
58222,0,0.26185638
58223,0,0.22728287
58224,0,0.25869578
58225,0,1.3208557e-05
58226,0,0.04816727
58227,1,0.81930035
58228,1,0.5233667
58229,0,0.09686016
58230,1,0.5975272
58231,0,0.044745058
58232,1,0.93474865
58233,0,0.39160928
58234,0,0.49775618
58235,1,0.80835384
58236,0,0.026121225
58237,0,0.40527424
58238,1,0.71992743
58239,1,0.61107624
58240,0,0.16892572
58241,0,0.11600438
58242,1,0.7015119
58243,1,0.7323332
58244,0,0.023786008
58245,1,0.8695827
58246,0,0.02546922
58247,0,0.39941835
58248,0,0.45975447
58249,1,0.84157825
58250,0,0.21367007
58251,1,0.7180171
58252,0,0.14832987
58253,0,0.0697384
58254,0,0.021278115
58255,0,0.10704596
58256,1,0.5659482
58257,1,0.73704255
58258,1,0.54516435
58259,1,0.7464987
58260,0,0.29195747
58261,0,0.04232126
58262,0,0.18602692
58263,0,0.18604562
58264,0,0.028194204
58265,0,0.10177026
58266,1,0.54421663
58267,0,0.20668797
58268,1,0.6227817
58269,1,0.5930088
58270,0,0.35457456
58271,0,0.14009213
58272,1,0.76404905
58273,0,0.24756172
58274,0,0.3775352
58275,0,0.11036747
58276,1,0.51028746
58277,1,0.6580595
58278,0,0.24307026
58279,1,0.5434408
58280,0,0.1203132
58281,0,0.17618318
58282,0,0.13376732
58283,0,0.099475235
58284,1,0.5740493
58285,1,0.77144426
58286,1,0.66353893
58287,0,0.05865512
58288,1,0.71398175
58289,1,0.63413584
58290,1,0.66298735
58291,0,0.21548526
58292,1,0.7469348
58293,0,0.10158808
58294,0,0.06487755
58295,0,0.12294237
58296,1,0.77463263
58297,1,0.547121
58298,1,0.80393547
58299,1,0.8826837
58300,0,0.22299717
58301,1,0.6494024
58302,0,0.028375221
58303,0,0.16997099
58304,1,0.86758995
58305,1,0.9149734
58306,0,0.40868193
58307,1,0.72162837
58308,1,0.9243745
58309,1,0.6901398
58310,0,0.11119367
58311,0,0.08449814
58312,0,0.009063993
58313,0,0.2388215
58314,0,0.058212437
58315,1,0.7413553
58316,1,0.7711813
58317,1,0.53194577
58318,0,0.48953795
58319,0,0.11439903
58320,0,0.4452413
58321,0,0.3183998
58322,1,0.5484642
58323,0,0.35763037
58324,0,0.008159709
58325,1,0.81973225
58326,0,0.002778513
58327,0,0.43267098
58328,1,0.7335619
58329,1,0.6392625
58330,0,0.23303606
58331,0,0.010349689
58332,0,0.1181424
58333,0,0.072888196
58334,1,0.7899145
58335,1,0.7192835
58336,0,0.029773872
58337,0,0.13094151
58338,1,0.8233478
58339,1,0.6090014
58340,0,0.0048251604
58341,0,0.4977945
58342,1,0.8288294
58343,1,0.5246572
58344,0,0.09807105
58345,0,0.06703612
58346,0,0.3142749
58347,0,0.20456916
58348,0,0.102103174
58349,0,0.3247388
58350,0,0.13544759
58351,0,0.015885133
58352,0,0.14288422
58353,0,0.015151668
58354,0,0.12418006
58355,1,0.554215
58356,0,0.31739372
58357,0,0.03179301
58358,1,0.7943741
58359,0,0.11863804
58360,0,0.1380872
58361,1,0.66536444
58362,0,0.17964955
58363,0,0.14914621
58364,0,0.09933349
58365,1,0.5939002
58366,0,0.23495358
58367,0,0.3342709
58368,0,0.09539384
58369,0,0.15840831
58370,0,0.026478585
58371,1,0.7482271
58372,1,0.86965466
58373,0,0.0050039273
58374,1,0.8826932
58375,0,0.016666172
58376,1,0.6504847
58377,0,0.28835493
58378,1,0.8938131
58379,0,0.39722753
58380,0,0.04935382
58381,1,0.56560093
58382,1,0.766597
58383,0,0.087309286
58384,1,0.53965414
58385,0,0.099330395
58386,0,0.22335938
58387,1,0.7584616
58388,0,0.38398284
58389,1,0.5585297
58390,0,0.28075048
58391,0,0.37777665
58392,1,0.8386654
58393,1,0.7288207
58394,1,0.8547957
58395,1,0.6444525
58396,1,0.6921868
58397,0,0.39857194
58398,0,0.09995059
58399,0,0.02287843
58400,0,0.3762391
58401,1,0.72643393
58402,0,0.34406087
58403,1,0.79911476
58404,0,1.8646554e-06
58405,1,0.6266343
58406,0,0.019779691
58407,0,0.3323169
58408,1,0.8172928
58409,0,0.46043292
58410,0,0.14025272
58411,1,0.60688686
58412,0,0.056266405
58413,0,0.07912444
58414,0,0.46781155
58415,1,0.82340217
58416,1,0.9033519
58417,0,0.39042312
58418,1,0.8439558
58419,1,0.5648618
58420,0,0.023291985
58421,0,0.13258167
58422,1,0.70493346
58423,0,0.34570643
58424,1,0.66783977
58425,1,0.718075
58426,0,0.03741149
58427,0,0.0123794405
58428,0,0.42094815
58429,1,0.8258028
58430,0,0.09529934
58431,0,0.13970388
58432,0,0.4639253
58433,1,0.74505115
58434,1,0.85472995
58435,0,0.086665444
58436,0,0.37203872
58437,0,0.1633176
58438,0,0.060234584
58439,1,0.8108386
58440,0,0.1295947
58441,0,0.21861894
58442,1,0.8551775
58443,0,8.267842e-06
58444,1,0.7838013
58445,0,0.27522925
58446,0,0.14502963
58447,0,0.46016747
58448,1,0.7865535
58449,0,0.39758965
58450,0,0.32526788
58451,1,0.81447595
58452,0,0.06482595
58453,0,0.27704528
58454,1,0.6306352
58455,0,0.04222561
58456,0,0.0978359
58457,0,0.017564913
58458,1,0.74164176
58459,0,0.119434126
58460,1,0.79117787
58461,0,0.08837957
58462,1,0.9176605
58463,1,0.58867675
58464,1,0.79072005
58465,1,0.5018999
58466,0,0.14330426
58467,0,0.003682555
58468,0,0.28521815
58469,1,0.87824774
58470,0,0.1395577
58471,1,0.74076897
58472,0,0.2266843
58473,0,0.1937456
58474,1,0.6868027
58475,0,0.010102492
58476,1,0.5349536
58477,0,0.019650461
58478,1,0.6218374
58479,0,0.26610446
58480,0,0.28488764
58481,0,0.14183837
58482,0,0.26129737
58483,1,0.6525442
58484,1,0.8529407
58485,0,2.2712192e-29
58486,1,0.821138
58487,0,0.32947072
58488,1,0.8361105
58489,1,0.5418457
58490,1,0.7357292
58491,1,0.77338034
58492,0,0.090169266
58493,0,0.496274
58494,0,0.0010103462
58495,1,0.7284389
58496,0,0.025115348
58497,0,0.061729882
58498,0,0.035403103
58499,1,0.59374815
58500,0,7.176041e-17
58501,0,6.4607146e-11
58502,1,0.7070096
58503,0,0.35339218
58504,1,0.5160332
58505,1,0.93030024
58506,0,0.33893082
58507,0,0.09256108
58508,0,0.36634818
58509,1,0.5714478
58510,0,0.022684645
58511,0,0.07251556
58512,0,0.028755
58513,0,0.055995237
58514,0,0.28158972
58515,0,0.24558622
58516,0,0.0022622687
58517,1,0.8603748
58518,0,0.15630819
58519,0,0.30809513
58520,1,0.8207319
58521,0,0.023998816
58522,1,0.88314486
58523,0,0.069398426
58524,1,0.5103019
58525,0,0.43409404
58526,0,0.38516364
58527,0,0.030208776
58528,1,0.6276169
58529,0,0.34433353
58530,0,0.08090813
58531,0,0.050356507
58532,0,0.06517909
58533,1,0.87810534
58534,0,0.24519154
58535,1,0.86333996
58536,0,0.054909013
58537,1,0.81665856
58538,1,0.80143946
58539,1,0.8726475
58540,1,0.739202
58541,0,0.060566295
58542,0,0.39754996
58543,0,0.10467628
58544,1,0.7906302
58545,1,0.7734707
58546,0,0.4525046
58547,1,0.8485279
58548,0,0.023774754
58549,0,0.47961545
58550,0,0.2207913
58551,0,0.46868637
58552,0,0.0037862146
58553,0,0.3857631
58554,0,0.48198098
58555,0,0.16032979
58556,1,0.84292066
58557,0,0.021173587
58558,1,0.6152583
58559,1,0.55345744
58560,0,0.23668331
58561,1,0.88948894
58562,0,0.17395665
58563,1,0.74664587
58564,0,0.09783221
58565,1,0.80819094
58566,0,0.49888763
58567,1,0.8120129
58568,1,0.5743535
58569,1,0.58012617
58570,0,0.36752254
58571,1,0.6899002
58572,1,0.765331
58573,0,0.18956356
58574,0,0.24028504
58575,0,0.040333457
58576,0,0.213065
58577,0,0.3684186
58578,1,0.9270039
58579,0,0.05456787
58580,1,0.9173757
58581,0,0.002846378
58582,0,1.8880014e-08
58583,1,0.8742144
58584,0,0.26152202
58585,0,0.3148813
58586,0,0.06939405
58587,0,0.1888584
58588,1,0.62148
58589,1,0.7856091
58590,0,0.016850142
58591,1,0.7289598
58592,0,0.0025542595
58593,0,0.04794893
58594,1,0.6944042
58595,0,0.1384914
58596,1,0.60387325
58597,1,0.8858613
58598,0,0.19773766
58599,0,0.39642814
58600,0,0.34991434
58601,0,0.0
58602,0,0.026205398
58603,0,0.21376117
58604,0,0.0070774406
58605,0,0.24506977
58606,0,0.08004646
58607,0,0.03572791
58608,0,0.2244083
58609,1,0.5014292
58610,0,0.1334637
58611,0,0.33941942
58612,0,0.20218123
58613,0,0.015863337
58614,1,0.9082975
58615,0,0.12615407
58616,0,0.29622307
58617,0,0.4878942
58618,0,0.33081934
58619,0,0.47432387
58620,1,0.64649254
58621,0,0.04100274
58622,0,0.14808834
58623,1,0.637443
58624,0,9.250478e-13
58625,0,0.06693989
58626,1,0.88074964
58627,0,0.45938006
58628,0,0.04969963
58629,1,0.63215905
58630,1,0.53649026
58631,0,0.00011921055
58632,0,0.26579183
58633,1,0.8127757
58634,0,0.17062384
58635,0,0.44540638
58636,1,0.8325328
58637,1,0.6845028
58638,0,0.025997963
58639,0,0.14291549
58640,0,0.1592263
58641,0,0.16688758
58642,0,0.12501247
58643,0,0.0055771186
58644,1,0.88467735
58645,1,0.81226474
58646,0,0.31512234
58647,0,0.27521014
58648,1,0.89540017
58649,0,0.49595317
58650,1,0.7636852
58651,0,0.22324228
58652,0,0.3342122
58653,1,0.80847454
58654,1,0.8570986
58655,1,0.5602014
58656,0,0.43469957
58657,1,0.9088798
58658,1,0.6438567
58659,0,0.04100026
58660,0,0.42609948
58661,0,0.00739173
58662,0,0.20655851
58663,0,0.03754224
58664,0,0.37034416
58665,0,0.024814373
58666,0,0.019099923
58667,0,0.25045407
58668,1,0.7532141
58669,0,0.04758488
58670,1,0.52286637
58671,1,0.93050224
58672,0,0.46040827
58673,0,0.33139074
58674,0,0.35540926
58675,0,0.43329373
58676,0,0.2949463
58677,1,0.7246014
58678,0,0.40745658
58679,1,0.6388547
58680,1,0.59394485
58681,0,0.18952937
58682,0,0.32356977
58683,0,0.07062701
58684,0,0.05570086
58685,0,0.025279088
58686,0,0.041599885
58687,0,0.115173765
58688,1,0.6036711
58689,1,0.761298
58690,1,0.5476482
58691,0,0.3623123
58692,1,0.82337266
58693,1,0.6710369
58694,1,0.61777306
58695,0,0.41162077
58696,0,0.16491841
58697,1,0.84046566
58698,1,0.65347403
58699,1,0.57411885
58700,1,0.86669755
58701,1,0.89324385
58702,0,0.4575465
58703,0,0.15282689
58704,0,0.16766852
58705,0,0.016130785
58706,0,0.022243757
58707,0,0.0821268
58708,0,0.22006717
58709,0,0.10000319
58710,0,0.21221316
58711,0,0.32271335
58712,1,0.69476855
58713,0,0.25322613
58714,0,0.460061
58715,1,0.88344663
58716,0,0.13278945
58717,1,0.79572093
58718,0,0.3755414
58719,0,0.15589908
58720,1,0.60830426
58721,1,0.8103358
58722,0,0.16653086
58723,0,0.25713512
58724,0,0.23489581
58725,1,0.6810397
58726,0,0.3524123
58727,0,0.09868796
58728,0,0.46033177
58729,1,0.7885008
58730,0,0.11522466
58731,0,0.008558947
58732,0,0.10976192
58733,0,0.3430854
58734,0,0.16428877
58735,0,0.037432052
58736,1,0.79958236
58737,1,0.71910036
58738,0,0.16330037
58739,0,0.03988554
58740,0,0.16968608
58741,0,0.0077261673
58742,0,0.02787938
58743,0,0.04760464
58744,0,0.24269223
58745,0,0.060357016
58746,0,0.08387543
58747,0,0.23471235
58748,0,0.4963135
58749,0,0.009257826
58750,1,0.93526685
58751,1,0.7405937
58752,0,0.46999225
58753,0,0.2756321
58754,0,0.42807996
58755,0,0.20055293
58756,0,0.25440037
58757,1,0.8772359
58758,1,0.9393874
58759,0,0.09583727
58760,1,0.9218095
58761,0,0.35079288
58762,0,0.1949563
58763,1,0.85474265
58764,1,0.78297466
58765,0,0.17851217
58766,0,0.45483395
58767,0,0.0960679
58768,1,0.75074804
58769,0,0.20263538
58770,1,0.7868018
58771,0,0.062805906
58772,0,0.340274
58773,0,0.03396744
58774,0,0.16108432
58775,0,0.26448673
58776,0,0.3604632
58777,1,0.60525256
58778,0,0.0004755002
58779,0,0.09572099
58780,0,0.42083973
58781,0,0.44956785
58782,0,4.8358834e-05
58783,0,0.114619285
58784,0,0.38977373
58785,0,0.43400347
58786,0,0.20752577
58787,0,0.082287855
58788,0,0.046806544
58789,0,0.24495037
58790,0,0.14446875
58791,0,0.09848333
58792,1,0.6364548
58793,0,0.47261
58794,0,0.37435916
58795,0,0.38742927
58796,1,0.6987143
58797,0,0.010666964
58798,0,0.09364762
58799,1,0.71922815
58800,0,0.11976116
58801,0,0.041001655
58802,0,0.33404934
58803,0,0.016601957
58804,1,0.7580494
58805,0,0.44953227
58806,1,0.7813899
58807,0,0.3307827
58808,0,0.056995217
58809,0,0.3385969
58810,0,0.10753432
58811,1,0.51663536
58812,0,0.2597458
58813,0,0.05584295
58814,0,0.28500572
58815,0,0.37152702
58816,0,0.18853298
58817,0,0.00026719453
58818,1,0.62028366
58819,0,0.19324137
58820,0,0.17893292
58821,0,0.011289144
58822,0,0.065970205
58823,0,0.013765249
58824,1,0.5917733
58825,0,0.156168
58826,0,7.155381e-08
58827,0,0.29082257
58828,0,0.24905547
58829,0,0.18520795
58830,0,0.2530024
58831,0,0.13406323
58832,0,0.050539073
58833,0,0.22104701
58834,1,0.913613
58835,0,0.37941024
58836,1,0.6923615
58837,0,0.07290607
58838,0,0.10294045
58839,0,0.2585315
58840,0,0.061525956
58841,1,0.7893453
58842,1,0.7540013
58843,0,0.1689379
58844,1,0.8801174
58845,0,0.37677798
58846,0,0.34801102
58847,0,0.31674436
58848,0,0.4511048
58849,0,0.018824978
58850,0,0.49823713
58851,0,0.33045766
58852,0,0.49041378
58853,0,0.3046556
58854,0,0.0032414803
58855,0,0.27136418
58856,0,0.24984536
58857,0,0.49358916
58858,0,0.16822566
58859,1,0.93935275
58860,1,0.6061017
58861,0,0.39669326
58862,0,0.07717122
58863,0,0.17774789
58864,0,0.038486153
58865,0,0.21991898
58866,0,0.112677164
58867,0,0.1161141
58868,1,0.6358492
58869,0,0.24137175
58870,0,0.42962077
58871,1,0.7994695
58872,0,0.008265036
58873,0,0.2929934
58874,0,0.115033
58875,1,0.54116714
58876,0,0.47707322
58877,0,0.49578264
58878,0,0.21832281
58879,0,0.37044543
58880,0,0.42728263
58881,1,0.780089
58882,0,0.07728899
58883,0,0.21007486
58884,0,0.030708933
58885,0,0.021462845
58886,0,0.4475303
58887,0,0.41028294
58888,1,0.76367223
58889,1,0.7355363
58890,1,0.5364611
58891,0,0.36123866
58892,1,0.69188434
58893,1,0.6284761
58894,0,0.012771405
58895,1,0.89465797
58896,0,0.10610345
58897,0,0.036574055
58898,0,0.15173963
58899,0,0.32943857
58900,0,0.49752375
58901,1,0.5492824
58902,1,0.9109754
58903,0,0.48498526
58904,1,0.82988596
58905,0,0.39843258
58906,1,0.6988875
58907,0,0.3609584
58908,1,0.8057816
58909,0,0.15258479
58910,0,0.4615363
58911,0,0.28401995
58912,0,0.055646468
58913,0,0.41694036
58914,1,0.64565593
58915,0,0.2610703
58916,1,0.7832539
58917,0,0.4711323
58918,0,0.2674729
58919,0,0.27384764
58920,0,0.40620956
58921,0,0.49245226
58922,0,0.30653304
58923,1,0.8286512
58924,1,0.6721099
58925,1,0.6108241
58926,0,0.49397346
58927,1,0.583292
58928,0,0.070305794
58929,0,0.30744755
58930,0,0.09253357
58931,0,0.25487578
58932,0,0.12204478
58933,1,0.72597677
58934,1,0.7633681
58935,1,0.9365367
58936,0,0.14780052
58937,1,0.83963937
58938,0,0.010767204
58939,0,0.40509933
58940,1,0.79436755
58941,0,0.19470896
58942,1,0.8289131
58943,0,0.30400112
58944,0,0.32444966
58945,1,0.73886764
58946,0,0.07412756
58947,1,0.6007801
58948,1,0.72471553
58949,0,0.06515377
58950,0,0.19848931
58951,0,0.16620691
58952,0,0.36556634
58953,0,0.04913325
58954,1,0.5470742
58955,0,0.39325923
58956,1,0.9328878
58957,1,0.76321334
58958,0,0.031759135
58959,0,0.425564
58960,0,0.17538439
58961,0,0.004347896
58962,0,0.35279435
58963,0,0.04765273
58964,1,0.8296936
58965,0,0.09900601
58966,1,0.73204404
58967,0,0.3971247
58968,0,0.011932511
58969,1,0.67202705
58970,0,0.13113035
58971,1,0.7650981
58972,0,0.10797062
58973,1,0.6516182
58974,0,0.2226671
58975,1,0.95077485
58976,0,0.3566154
58977,0,0.24298836
58978,0,0.2830792
58979,0,0.036464244
58980,1,0.83038807
58981,0,0.3753985
58982,1,0.7134193
58983,1,0.52196634
58984,0,0.035730135
58985,0,0.43099207
58986,0,0.38076293
58987,1,0.706873
58988,0,0.022932256
58989,0,0.15526356
58990,0,0.15551165
58991,0,0.013737403
58992,1,0.71437955
58993,1,0.83404016
58994,0,0.054765493
58995,1,0.780089
58996,0,0.17550212
58997,0,0.44199425
58998,1,0.7691883
58999,0,0.33089754
59000,0,0.007061919
59001,1,0.6035659
59002,0,0.2881193
59003,1,0.5375243
59004,0,0.13429667
59005,1,0.6455009
59006,1,0.5000179
59007,1,0.8235221
59008,0,0.25543913
59009,0,0.15938663
59010,1,0.59268534
59011,0,0.107260875
59012,0,0.0633886
59013,1,0.78908926
59014,1,0.67574316
59015,0,0.36251274
59016,0,0.0180738
59017,0,0.36946553
59018,0,0.4896331
59019,1,0.56994075
59020,0,0.06644806
59021,1,0.5276165
59022,1,0.54418933
59023,0,0.4679401
59024,0,0.23178157
59025,0,0.31747267
59026,1,0.7982784
59027,0,0.33854067
59028,1,0.5313395
59029,0,0.043048948
59030,0,0.3275124
59031,1,0.65258265
59032,0,0.38350677
59033,1,0.54793847
59034,0,0.038163945
59035,0,0.04016274
59036,1,0.9219329
59037,1,0.88098794
59038,1,0.7081935
59039,0,0.28031737
59040,0,0.018708648
59041,0,0.15859394
59042,1,0.58300006
59043,0,0.49037635
59044,0,0.26311606
59045,0,0.4763119
59046,0,0.29904786
59047,0,0.05552393
59048,0,0.016944174
59049,0,0.20221785
59050,0,0.4907097
59051,0,0.37907076
59052,1,0.9527334
59053,1,0.84696996
59054,0,0.08089715
59055,1,0.7773328
59056,1,0.836357
